통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202112,전라북도,순창군,심장,심한 장애,3
202112,전라북도,순창군,호흡기,심한 장애,10
202112,전라북도,순창군,안면,심한 장애,2
202112,전라북도,순창군,장루.요루,심한 장애,2
202112,전라북도,순창군,뇌전증,심한 장애,1
202112,전라북도,순창군,지체,심하지 않은 장애,1154
202112,전라북도,순창군,시각,심하지 않은 장애,200
202112,전라북도,순창군,청각,심하지 않은 장애,413
202112,전라북도,순창군,언어,심하지 않은 장애,6
202112,전라북도,순창군,뇌병변,심하지 않은 장애,84
202112,전라북도,순창군,신장,심하지 않은 장애,12
202112,전라북도,순창군,심장,심하지 않은 장애,1
202112,전라북도,순창군,간,심하지 않은 장애,11
202112,전라북도,순창군,안면,심하지 않은 장애,1
202112,전라북도,순창군,장루.요루,심하지 않은 장애,9
202112,전라북도,순창군,뇌전증,심하지 않은 장애,9
202112,전라북도,고창군,지체,심한 장애,504
202112,전라북도,고창군,시각,심한 장애,86
202112,전라북도,고창군,청각,심한 장애,229
202112,전라북도,고창군,언어,심한 장애,29
202112,전라북도,고창군,지적,심한 장애,499
202112,전라북도,고창군,뇌병변,심한 장애,236
202112,전라북도,고창군,자폐성,심한 장애,14
202112,전라북도,고창군,정신,심한 장애,204
202112,전라북도,고창군,신장,심한 장애,100
202112,전라북도,고창군,심장,심한 장애,13
202112,전라북도,고창군,호흡기,심한 장애,20
202112,전라북도,고창군,간,심한 장애,2
202112,전라북도,고창군,안면,심한 장애,8
202112,전라북도,고창군,장루.요루,심한 장애,1
202112,전라북도,고창군,뇌전증,심한 장애,3
202112,전라북도,고창군,지체,심하지 않은 장애,2328
202112,전라북도,고창군,시각,심하지 않은 장애,425
202112,전라북도,고창군,청각,심하지 않은 장애,623
202112,전라북도,고창군,언어,심하지 않은 장애,13
202112,전라북도,고창군,뇌병변,심하지 않은 장애,209
202112,전라북도,고창군,신장,심하지 않은 장애,19
202112,전라북도,고창군,간,심하지 않은 장애,21
202112,전라북도,고창군,안면,심하지 않은 장애,2
202112,전라북도,고창군,장루.요루,심하지 않은 장애,21
202112,전라북도,고창군,뇌전증,심하지 않은 장애,9
202112,전라북도,부안군,지체,심한 장애,497
202112,전라북도,부안군,시각,심한 장애,76
202112,전라북도,부안군,청각,심한 장애,221
202112,전라북도,부안군,언어,심한 장애,33
202112,전라북도,부안군,지적,심한 장애,437
202112,전라북도,부안군,뇌병변,심한 장애,218
202112,전라북도,부안군,자폐성,심한 장애,20
202112,전라북도,부안군,정신,심한 장애,198
202112,전라북도,부안군,신장,심한 장애,102
202112,전라북도,부안군,심장,심한 장애,13
202112,전라북도,부안군,호흡기,심한 장애,7
202112,전라북도,부안군,간,심한 장애,1
202112,전라북도,부안군,안면,심한 장애,3
202112,전라북도,부안군,장루.요루,심한 장애,2
202112,전라북도,부안군,뇌전증,심한 장애,3
202112,전라북도,부안군,지체,심하지 않은 장애,2080
202112,전라북도,부안군,시각,심하지 않은 장애,322
202112,전라북도,부안군,청각,심하지 않은 장애,598
202112,전라북도,부안군,언어,심하지 않은 장애,27
202112,전라북도,부안군,뇌병변,심하지 않은 장애,185
202112,전라북도,부안군,신장,심하지 않은 장애,23
202112,전라북도,부안군,간,심하지 않은 장애,15
202112,전라북도,부안군,안면,심하지 않은 장애,3
202112,전라북도,부안군,장루.요루,심하지 않은 장애,27
202112,전라북도,부안군,뇌전증,심하지 않은 장애,11
202112,전라남도,목포시,지체,심한 장애,1230
202112,전라남도,목포시,시각,심한 장애,286
202112,전라남도,목포시,청각,심한 장애,424
202112,전라남도,목포시,언어,심한 장애,50
202112,전라남도,목포시,지적,심한 장애,1346
202112,전라남도,목포시,뇌병변,심한 장애,786
202112,전라남도,목포시,자폐성,심한 장애,106
202112,전라남도,목포시,정신,심한 장애,500
202112,전라남도,목포시,신장,심한 장애,431
202112,전라남도,목포시,심장,심한 장애,19
202112,전라남도,목포시,호흡기,심한 장애,50
202112,전라남도,목포시,간,심한 장애,2
202112,전라남도,목포시,안면,심한 장애,4
202112,전라남도,목포시,장루.요루,심한 장애,7
202112,전라남도,목포시,뇌전증,심한 장애,9
202112,전라남도,목포시,지체,심하지 않은 장애,5426
202112,전라남도,목포시,시각,심하지 않은 장애,1197
202112,전라남도,목포시,청각,심하지 않은 장애,1066
202112,전라남도,목포시,언어,심하지 않은 장애,59
202112,전라남도,목포시,뇌병변,심하지 않은 장애,551
202112,전라남도,목포시,정신,심하지 않은 장애,1
202112,전라남도,목포시,신장,심하지 않은 장애,104
202112,전라남도,목포시,심장,심하지 않은 장애,1
202112,전라남도,목포시,호흡기,심하지 않은 장애,3
202112,전라남도,목포시,간,심하지 않은 장애,76
202112,전라남도,목포시,안면,심하지 않은 장애,1
202112,전라남도,목포시,장루.요루,심하지 않은 장애,50
202112,전라남도,목포시,뇌전증,심하지 않은 장애,37
202112,전라남도,여수시,지체,심한 장애,1469
202112,전라남도,여수시,시각,심한 장애,328
202112,전라남도,여수시,청각,심한 장애,867
202112,전라남도,여수시,언어,심한 장애,63
202112,전라남도,여수시,지적,심한 장애,1496
202112,전라남도,여수시,뇌병변,심한 장애,910
202112,전라남도,여수시,자폐성,심한 장애,163
202112,전라남도,여수시,정신,심한 장애,487
202112,전라남도,여수시,신장,심한 장애,477
202112,전라남도,여수시,심장,심한 장애,19
202112,전라남도,여수시,호흡기,심한 장애,54
202112,전라남도,여수시,간,심한 장애,6
202112,전라남도,여수시,안면,심한 장애,7
202112,전라남도,여수시,장루.요루,심한 장애,5
202112,전라남도,여수시,뇌전증,심한 장애,10
202112,전라남도,여수시,지체,심하지 않은 장애,7010
202112,전라남도,여수시,시각,심하지 않은 장애,1575
202112,전라남도,여수시,청각,심하지 않은 장애,1869
202112,전라남도,여수시,언어,심하지 않은 장애,65
202112,전라남도,여수시,뇌병변,심하지 않은 장애,629
202112,전라남도,여수시,신장,심하지 않은 장애,119
202112,전라남도,여수시,심장,심하지 않은 장애,5
202112,전라남도,여수시,호흡기,심하지 않은 장애,1
202112,전라남도,여수시,간,심하지 않은 장애,67
202112,전라남도,여수시,안면,심하지 않은 장애,8
202112,전라남도,여수시,장루.요루,심하지 않은 장애,78
202112,전라남도,여수시,뇌전증,심하지 않은 장애,48
202112,전라남도,순천시,지체,심한 장애,1272
202112,전라남도,순천시,시각,심한 장애,234
202112,전라남도,순천시,청각,심한 장애,586
202112,전라남도,순천시,언어,심한 장애,59
202112,전라남도,순천시,지적,심한 장애,1288
202112,전라남도,순천시,뇌병변,심한 장애,925
202112,전라남도,순천시,자폐성,심한 장애,174
202112,전라남도,순천시,정신,심한 장애,634
202112,전라남도,순천시,신장,심한 장애,372
202112,전라남도,순천시,심장,심한 장애,26
202112,전라남도,순천시,호흡기,심한 장애,69
202112,전라남도,순천시,간,심한 장애,7
202112,전라남도,순천시,안면,심한 장애,7
202112,전라남도,순천시,장루.요루,심한 장애,4
202112,전라남도,순천시,뇌전증,심한 장애,15
202112,전라남도,순천시,지체,심하지 않은 장애,6281
202112,전라남도,순천시,시각,심하지 않은 장애,1255
202112,전라남도,순천시,청각,심하지 않은 장애,1745
202112,전라남도,순천시,언어,심하지 않은 장애,73
202112,전라남도,순천시,뇌병변,심하지 않은 장애,610
202112,전라남도,순천시,정신,심하지 않은 장애,1
202112,전라남도,순천시,신장,심하지 않은 장애,111
202112,전라남도,순천시,심장,심하지 않은 장애,4
202112,전라남도,순천시,호흡기,심하지 않은 장애,2
202112,전라남도,순천시,간,심하지 않은 장애,64
202112,전라남도,순천시,안면,심하지 않은 장애,5
202112,전라남도,순천시,장루.요루,심하지 않은 장애,50
202112,전라남도,순천시,뇌전증,심하지 않은 장애,38
202112,전라남도,나주시,지체,심한 장애,719
202112,전라남도,나주시,시각,심한 장애,127
202112,전라남도,나주시,청각,심한 장애,321
202112,전라남도,나주시,언어,심한 장애,42
202112,전라남도,나주시,지적,심한 장애,922
202112,전라남도,나주시,뇌병변,심한 장애,357
202112,전라남도,나주시,자폐성,심한 장애,65
202112,전라남도,나주시,정신,심한 장애,616
202112,전라남도,나주시,신장,심한 장애,154
202112,전라남도,나주시,심장,심한 장애,3
202112,전라남도,나주시,호흡기,심한 장애,30
202112,전라남도,나주시,간,심한 장애,1
202112,전라남도,나주시,안면,심한 장애,2
202112,전라남도,나주시,장루.요루,심한 장애,5
202112,전라남도,나주시,뇌전증,심한 장애,3
202112,전라남도,나주시,지체,심하지 않은 장애,3202
202112,전라남도,나주시,시각,심하지 않은 장애,671
202112,전라남도,나주시,청각,심하지 않은 장애,812
202112,전라남도,나주시,언어,심하지 않은 장애,31
202112,전라남도,나주시,뇌병변,심하지 않은 장애,293
202112,전라남도,나주시,신장,심하지 않은 장애,49
202112,전라남도,나주시,심장,심하지 않은 장애,1
202112,전라남도,나주시,간,심하지 않은 장애,33
202112,전라남도,나주시,안면,심하지 않은 장애,2
202112,전라남도,나주시,장루.요루,심하지 않은 장애,58
202112,전라남도,나주시,뇌전증,심하지 않은 장애,12
202112,전라남도,광양시,지체,심한 장애,620
202112,전라남도,광양시,시각,심한 장애,129
202112,전라남도,광양시,청각,심한 장애,243
202112,전라남도,광양시,언어,심한 장애,34
202112,전라남도,광양시,지적,심한 장애,691
202112,전라남도,광양시,뇌병변,심한 장애,390
202112,전라남도,광양시,자폐성,심한 장애,101
202112,전라남도,광양시,정신,심한 장애,232
202112,전라남도,광양시,신장,심한 장애,190
202112,전라남도,광양시,심장,심한 장애,9
202112,전라남도,광양시,호흡기,심한 장애,30
202112,전라남도,광양시,간,심한 장애,3
202112,전라남도,광양시,안면,심한 장애,3
202112,전라남도,광양시,장루.요루,심한 장애,4
202112,전라남도,광양시,뇌전증,심한 장애,8
202112,전라남도,광양시,지체,심하지 않은 장애,3218
202112,전라남도,광양시,시각,심하지 않은 장애,597
202112,전라남도,광양시,청각,심하지 않은 장애,769
202112,전라남도,광양시,언어,심하지 않은 장애,42
202112,전라남도,광양시,뇌병변,심하지 않은 장애,244
202112,전라남도,광양시,정신,심하지 않은 장애,1
202112,전라남도,광양시,신장,심하지 않은 장애,77
202112,전라남도,광양시,심장,심하지 않은 장애,1
202112,전라남도,광양시,호흡기,심하지 않은 장애,1
202112,전라남도,광양시,간,심하지 않은 장애,41
202112,전라남도,광양시,안면,심하지 않은 장애,2
202112,전라남도,광양시,장루.요루,심하지 않은 장애,24
202112,전라남도,광양시,뇌전증,심하지 않은 장애,15
202112,전라남도,담양군,지체,심한 장애,313
202112,전라남도,담양군,시각,심한 장애,60
202112,전라남도,담양군,청각,심한 장애,163
202112,전라남도,담양군,언어,심한 장애,21
202112,전라남도,담양군,지적,심한 장애,444
202112,전라남도,담양군,뇌병변,심한 장애,194
202112,전라남도,담양군,자폐성,심한 장애,24
202112,전라남도,담양군,정신,심한 장애,161
202112,전라남도,담양군,신장,심한 장애,67
202112,전라남도,담양군,심장,심한 장애,4
202112,전라남도,담양군,호흡기,심한 장애,13
202112,전라남도,담양군,안면,심한 장애,2
202112,전라남도,담양군,뇌전증,심한 장애,3
202112,전라남도,담양군,지체,심하지 않은 장애,1493
202112,전라남도,담양군,시각,심하지 않은 장애,293
202112,전라남도,담양군,청각,심하지 않은 장애,544
202112,전라남도,담양군,언어,심하지 않은 장애,15
202112,전라남도,담양군,뇌병변,심하지 않은 장애,137
202112,전라남도,담양군,신장,심하지 않은 장애,23
202112,전라남도,담양군,간,심하지 않은 장애,17
202112,전라남도,담양군,안면,심하지 않은 장애,2
202112,전라남도,담양군,장루.요루,심하지 않은 장애,24
202112,전라남도,담양군,뇌전증,심하지 않은 장애,6
202112,전라남도,곡성군,지체,심한 장애,243
202112,전라남도,곡성군,시각,심한 장애,50
202112,전라남도,곡성군,청각,심한 장애,149
202112,전라남도,곡성군,언어,심한 장애,9
202112,전라남도,곡성군,지적,심한 장애,335
202112,전라남도,곡성군,뇌병변,심한 장애,142
202112,전라남도,곡성군,자폐성,심한 장애,8
202112,전라남도,곡성군,정신,심한 장애,114
202112,전라남도,곡성군,신장,심한 장애,38
202112,전라남도,곡성군,심장,심한 장애,2
202112,전라남도,곡성군,호흡기,심한 장애,14
202112,전라남도,곡성군,안면,심한 장애,1
202112,전라남도,곡성군,뇌전증,심한 장애,3
202112,전라남도,곡성군,지체,심하지 않은 장애,1278
202112,전라남도,곡성군,시각,심하지 않은 장애,233
202112,전라남도,곡성군,청각,심하지 않은 장애,452
202112,전라남도,곡성군,언어,심하지 않은 장애,12
202112,전라남도,곡성군,뇌병변,심하지 않은 장애,86
202112,전라남도,곡성군,신장,심하지 않은 장애,8
202112,전라남도,곡성군,간,심하지 않은 장애,9
202112,전라남도,곡성군,안면,심하지 않은 장애,2
202112,전라남도,곡성군,장루.요루,심하지 않은 장애,12
202112,전라남도,곡성군,뇌전증,심하지 않은 장애,10
202112,전라남도,구례군,지체,심한 장애,247
202112,전라남도,구례군,시각,심한 장애,53
202112,전라남도,구례군,청각,심한 장애,148
202112,전라남도,구례군,언어,심한 장애,10
202112,전라남도,구례군,지적,심한 장애,190
202112,전라남도,구례군,뇌병변,심한 장애,114
202112,전라남도,구례군,자폐성,심한 장애,6
202112,전라남도,구례군,정신,심한 장애,92
202112,전라남도,구례군,신장,심한 장애,44
202112,전라남도,구례군,심장,심한 장애,2
202112,전라남도,구례군,호흡기,심한 장애,7
202112,전라남도,구례군,지체,심하지 않은 장애,1152
202112,전라남도,구례군,시각,심하지 않은 장애,200
202112,전라남도,구례군,청각,심하지 않은 장애,344
202112,전라남도,구례군,언어,심하지 않은 장애,5
202112,전라남도,구례군,뇌병변,심하지 않은 장애,91
202112,전라남도,구례군,정신,심하지 않은 장애,1
202112,전라남도,구례군,신장,심하지 않은 장애,8
202112,전라남도,구례군,심장,심하지 않은 장애,1
202112,전라남도,구례군,호흡기,심하지 않은 장애,1
202112,전라남도,구례군,간,심하지 않은 장애,12
202112,전라남도,구례군,안면,심하지 않은 장애,1
202112,전라남도,구례군,장루.요루,심하지 않은 장애,16
202112,전라남도,구례군,뇌전증,심하지 않은 장애,1
202112,전라남도,고흥군,지체,심한 장애,897
202112,전라남도,고흥군,시각,심한 장애,161
202112,전라남도,고흥군,청각,심한 장애,294
202112,전라남도,고흥군,언어,심한 장애,23
202112,전라남도,고흥군,지적,심한 장애,412
202112,전라남도,고흥군,뇌병변,심한 장애,323
202112,전라남도,고흥군,자폐성,심한 장애,16
202112,전라남도,고흥군,정신,심한 장애,282
202112,전라남도,고흥군,신장,심한 장애,153
202112,전라남도,고흥군,심장,심한 장애,8
202112,전라남도,고흥군,호흡기,심한 장애,21
202112,전라남도,고흥군,간,심한 장애,2
202112,전라남도,고흥군,안면,심한 장애,2
202112,전라남도,고흥군,장루.요루,심한 장애,1
202112,전라남도,고흥군,뇌전증,심한 장애,1
202112,전라남도,고흥군,지체,심하지 않은 장애,3134
202112,전라남도,고흥군,시각,심하지 않은 장애,576
202112,전라남도,고흥군,청각,심하지 않은 장애,763
202112,전라남도,고흥군,언어,심하지 않은 장애,18
202112,전라남도,고흥군,뇌병변,심하지 않은 장애,200
202112,전라남도,고흥군,신장,심하지 않은 장애,29
202112,전라남도,고흥군,심장,심하지 않은 장애,5
202112,전라남도,고흥군,간,심하지 않은 장애,29
202112,전라남도,고흥군,안면,심하지 않은 장애,1
202112,전라남도,고흥군,장루.요루,심하지 않은 장애,35
202112,전라남도,고흥군,뇌전증,심하지 않은 장애,10
202112,전라남도,보성군,지체,심한 장애,360
202112,전라남도,보성군,시각,심한 장애,64
202112,전라남도,보성군,청각,심한 장애,197
202112,전라남도,보성군,언어,심한 장애,21
202112,전라남도,보성군,지적,심한 장애,379
202112,전라남도,보성군,뇌병변,심한 장애,190
202112,전라남도,보성군,자폐성,심한 장애,17
202112,전라남도,보성군,정신,심한 장애,165
202112,전라남도,보성군,신장,심한 장애,72
202112,전라남도,보성군,심장,심한 장애,4
202112,전라남도,보성군,호흡기,심한 장애,15
202112,전라남도,보성군,간,심한 장애,1
202112,전라남도,보성군,안면,심한 장애,2
202112,전라남도,보성군,뇌전증,심한 장애,3
202112,전라남도,보성군,지체,심하지 않은 장애,1721
202112,전라남도,보성군,시각,심하지 않은 장애,349
202112,전라남도,보성군,청각,심하지 않은 장애,617
202112,전라남도,보성군,언어,심하지 않은 장애,11
202112,전라남도,보성군,뇌병변,심하지 않은 장애,125
202112,전라남도,보성군,신장,심하지 않은 장애,19
202112,전라남도,보성군,심장,심하지 않은 장애,3
202112,전라남도,보성군,간,심하지 않은 장애,20
202112,전라남도,보성군,안면,심하지 않은 장애,1
202112,전라남도,보성군,장루.요루,심하지 않은 장애,30
202112,전라남도,보성군,뇌전증,심하지 않은 장애,12
202112,전라남도,화순군,지체,심한 장애,390
202112,전라남도,화순군,시각,심한 장애,101
202112,전라남도,화순군,청각,심한 장애,195
202112,전라남도,화순군,언어,심한 장애,13
202112,전라남도,화순군,지적,심한 장애,490
202112,전라남도,화순군,뇌병변,심한 장애,227
202112,전라남도,화순군,자폐성,심한 장애,29
202112,전라남도,화순군,정신,심한 장애,210
202112,전라남도,화순군,신장,심한 장애,114
202112,전라남도,화순군,심장,심한 장애,9
202112,전라남도,화순군,호흡기,심한 장애,26
202112,전라남도,화순군,안면,심한 장애,3
202112,전라남도,화순군,장루.요루,심한 장애,2
202112,전라남도,화순군,뇌전증,심한 장애,8
202112,전라남도,화순군,지체,심하지 않은 장애,1887
202112,전라남도,화순군,시각,심하지 않은 장애,412
202112,전라남도,화순군,청각,심하지 않은 장애,737
202112,전라남도,화순군,언어,심하지 않은 장애,13
202112,전라남도,화순군,뇌병변,심하지 않은 장애,192
202112,전라남도,화순군,정신,심하지 않은 장애,1
202112,전라남도,화순군,신장,심하지 않은 장애,28
202112,전라남도,화순군,심장,심하지 않은 장애,4
202112,전라남도,화순군,간,심하지 않은 장애,24
202112,전라남도,화순군,안면,심하지 않은 장애,1
202112,전라남도,화순군,장루.요루,심하지 않은 장애,37
202112,전라남도,화순군,뇌전증,심하지 않은 장애,13
202112,전라남도,장흥군,지체,심한 장애,458
202112,전라남도,장흥군,시각,심한 장애,76
202112,전라남도,장흥군,청각,심한 장애,165
202112,전라남도,장흥군,언어,심한 장애,21
202112,전라남도,장흥군,지적,심한 장애,324
202112,전라남도,장흥군,뇌병변,심한 장애,143
202112,전라남도,장흥군,자폐성,심한 장애,13
202112,전라남도,장흥군,정신,심한 장애,149
202112,전라남도,장흥군,신장,심한 장애,64
202112,전라남도,장흥군,심장,심한 장애,5
202112,전라남도,장흥군,호흡기,심한 장애,11
202112,전라남도,장흥군,안면,심한 장애,1
202112,전라남도,장흥군,장루.요루,심한 장애,1
202112,전라남도,장흥군,지체,심하지 않은 장애,1522
202112,전라남도,장흥군,시각,심하지 않은 장애,280
202112,전라남도,장흥군,청각,심하지 않은 장애,423
202112,전라남도,장흥군,언어,심하지 않은 장애,11
202112,전라남도,장흥군,뇌병변,심하지 않은 장애,114
202112,전라남도,장흥군,신장,심하지 않은 장애,13
202112,전라남도,장흥군,호흡기,심하지 않은 장애,2
202112,전라남도,장흥군,간,심하지 않은 장애,11
202112,전라남도,장흥군,안면,심하지 않은 장애,1
202112,전라남도,장흥군,장루.요루,심하지 않은 장애,19
202112,전라남도,장흥군,뇌전증,심하지 않은 장애,8
202112,전라남도,강진군,지체,심한 장애,257
202112,전라남도,강진군,시각,심한 장애,64
202112,전라남도,강진군,청각,심한 장애,138
202112,전라남도,강진군,언어,심한 장애,18
202112,전라남도,강진군,지적,심한 장애,270
202112,전라남도,강진군,뇌병변,심한 장애,120
202112,전라남도,강진군,자폐성,심한 장애,17
202112,전라남도,강진군,정신,심한 장애,119
202112,전라남도,강진군,신장,심한 장애,73
202112,전라남도,강진군,호흡기,심한 장애,12
202112,전라남도,강진군,간,심한 장애,1
202112,전라남도,강진군,안면,심한 장애,1
202112,전라남도,강진군,뇌전증,심한 장애,1
202112,전라남도,강진군,지체,심하지 않은 장애,1375
202112,전라남도,강진군,시각,심하지 않은 장애,258
202112,전라남도,강진군,청각,심하지 않은 장애,379
202112,전라남도,강진군,언어,심하지 않은 장애,8
202112,전라남도,강진군,뇌병변,심하지 않은 장애,106
202112,전라남도,강진군,신장,심하지 않은 장애,17
202112,전라남도,강진군,심장,심하지 않은 장애,1
202112,전라남도,강진군,간,심하지 않은 장애,6
202112,전라남도,강진군,장루.요루,심하지 않은 장애,23
202112,전라남도,강진군,뇌전증,심하지 않은 장애,5
202112,전라남도,해남군,지체,심한 장애,577
202112,전라남도,해남군,시각,심한 장애,141
202112,전라남도,해남군,청각,심한 장애,255
202112,전라남도,해남군,언어,심한 장애,21
202112,전라남도,해남군,지적,심한 장애,599
202112,전라남도,해남군,뇌병변,심한 장애,260
202112,전라남도,해남군,자폐성,심한 장애,27
202112,전라남도,해남군,정신,심한 장애,349
202112,전라남도,해남군,신장,심한 장애,146
202112,전라남도,해남군,심장,심한 장애,1
202112,전라남도,해남군,호흡기,심한 장애,19
202112,전라남도,해남군,장루.요루,심한 장애,3
202112,전라남도,해남군,뇌전증,심한 장애,4
202112,전라남도,해남군,지체,심하지 않은 장애,2478
202112,전라남도,해남군,시각,심하지 않은 장애,517
202112,전라남도,해남군,청각,심하지 않은 장애,633
202112,전라남도,해남군,언어,심하지 않은 장애,10
202112,전라남도,해남군,뇌병변,심하지 않은 장애,210
202112,전라남도,해남군,신장,심하지 않은 장애,39
202112,전라남도,해남군,심장,심하지 않은 장애,1
202112,전라남도,해남군,호흡기,심하지 않은 장애,2
202112,전라남도,해남군,간,심하지 않은 장애,16
202112,전라남도,해남군,안면,심하지 않은 장애,4
202112,전라남도,해남군,장루.요루,심하지 않은 장애,22
202112,전라남도,해남군,뇌전증,심하지 않은 장애,9
202112,전라남도,영암군,지체,심한 장애,381
202112,전라남도,영암군,시각,심한 장애,101
202112,전라남도,영암군,청각,심한 장애,218
202112,전라남도,영암군,언어,심한 장애,20
202112,전라남도,영암군,지적,심한 장애,457
202112,전라남도,영암군,뇌병변,심한 장애,187
202112,전라남도,영암군,자폐성,심한 장애,31
202112,전라남도,영암군,정신,심한 장애,156
202112,전라남도,영암군,신장,심한 장애,86
202112,전라남도,영암군,심장,심한 장애,4
202112,전라남도,영암군,호흡기,심한 장애,17
202112,전라남도,영암군,안면,심한 장애,1
202112,전라남도,영암군,뇌전증,심한 장애,1
202112,전라남도,영암군,지체,심하지 않은 장애,1909
202112,전라남도,영암군,시각,심하지 않은 장애,331
202112,전라남도,영암군,청각,심하지 않은 장애,490
202112,전라남도,영암군,언어,심하지 않은 장애,19
202112,전라남도,영암군,뇌병변,심하지 않은 장애,166
202112,전라남도,영암군,신장,심하지 않은 장애,22
202112,전라남도,영암군,심장,심하지 않은 장애,1
202112,전라남도,영암군,간,심하지 않은 장애,21
202112,전라남도,영암군,안면,심하지 않은 장애,2
202112,전라남도,영암군,장루.요루,심하지 않은 장애,26
202112,전라남도,영암군,뇌전증,심하지 않은 장애,3
202112,전라남도,무안군,지체,심한 장애,567
202112,전라남도,무안군,시각,심한 장애,123
202112,전라남도,무안군,청각,심한 장애,241
202112,전라남도,무안군,언어,심한 장애,23
202112,전라남도,무안군,지적,심한 장애,591
202112,전라남도,무안군,뇌병변,심한 장애,300
202112,전라남도,무안군,자폐성,심한 장애,42
202112,전라남도,무안군,정신,심한 장애,541
202112,전라남도,무안군,신장,심한 장애,117
202112,전라남도,무안군,심장,심한 장애,3
202112,전라남도,무안군,호흡기,심한 장애,22
202112,전라남도,무안군,간,심한 장애,2
202112,전라남도,무안군,안면,심한 장애,2
202112,전라남도,무안군,장루.요루,심한 장애,4
202112,전라남도,무안군,뇌전증,심한 장애,2
202112,전라남도,무안군,지체,심하지 않은 장애,2521
202112,전라남도,무안군,시각,심하지 않은 장애,431
202112,전라남도,무안군,청각,심하지 않은 장애,505
202112,전라남도,무안군,언어,심하지 않은 장애,20
202112,전라남도,무안군,뇌병변,심하지 않은 장애,176
202112,전라남도,무안군,신장,심하지 않은 장애,41
202112,전라남도,무안군,간,심하지 않은 장애,20
202112,전라남도,무안군,안면,심하지 않은 장애,2
202112,전라남도,무안군,장루.요루,심하지 않은 장애,28
202112,전라남도,무안군,뇌전증,심하지 않은 장애,17
202112,전라남도,함평군,지체,심한 장애,408
202112,전라남도,함평군,시각,심한 장애,60
202112,전라남도,함평군,청각,심한 장애,163
202112,전라남도,함평군,언어,심한 장애,17
202112,전라남도,함평군,지적,심한 장애,391
202112,전라남도,함평군,뇌병변,심한 장애,122
202112,전라남도,함평군,자폐성,심한 장애,13
202112,전라남도,함평군,정신,심한 장애,114
202112,전라남도,함평군,신장,심한 장애,53
202112,전라남도,함평군,심장,심한 장애,2
202112,전라남도,함평군,호흡기,심한 장애,10
202112,전라남도,함평군,간,심한 장애,1
202112,전라남도,함평군,장루.요루,심한 장애,1
202112,전라남도,함평군,뇌전증,심한 장애,1
202112,전라남도,함평군,지체,심하지 않은 장애,1499
202112,전라남도,함평군,시각,심하지 않은 장애,247
202112,전라남도,함평군,청각,심하지 않은 장애,426
202112,전라남도,함평군,언어,심하지 않은 장애,13
202112,전라남도,함평군,뇌병변,심하지 않은 장애,99
202112,전라남도,함평군,신장,심하지 않은 장애,19
202112,전라남도,함평군,심장,심하지 않은 장애,1
202112,전라남도,함평군,간,심하지 않은 장애,15
202112,전라남도,함평군,안면,심하지 않은 장애,1
202112,전라남도,함평군,장루.요루,심하지 않은 장애,18
202112,전라남도,함평군,뇌전증,심하지 않은 장애,7
202112,전라남도,영광군,지체,심한 장애,510
202112,전라남도,영광군,시각,심한 장애,82
202112,전라남도,영광군,청각,심한 장애,209
202112,전라남도,영광군,언어,심한 장애,21
202112,전라남도,영광군,지적,심한 장애,509
202112,전라남도,영광군,뇌병변,심한 장애,165
202112,전라남도,영광군,자폐성,심한 장애,14
202112,전라남도,영광군,정신,심한 장애,196
202112,전라남도,영광군,신장,심한 장애,101
202112,전라남도,영광군,심장,심한 장애,3
202112,전라남도,영광군,호흡기,심한 장애,21
202112,전라남도,영광군,안면,심한 장애,4
202112,전라남도,영광군,장루.요루,심한 장애,3
202112,전라남도,영광군,지체,심하지 않은 장애,2112
202112,전라남도,영광군,시각,심하지 않은 장애,356
202112,전라남도,영광군,청각,심하지 않은 장애,488
202112,전라남도,영광군,언어,심하지 않은 장애,19
202112,전라남도,영광군,뇌병변,심하지 않은 장애,174
202112,전라남도,영광군,정신,심하지 않은 장애,1
202112,전라남도,영광군,신장,심하지 않은 장애,25
202112,전라남도,영광군,심장,심하지 않은 장애,2
202112,전라남도,영광군,호흡기,심하지 않은 장애,1
202112,전라남도,영광군,간,심하지 않은 장애,22
202112,전라남도,영광군,안면,심하지 않은 장애,1
202112,전라남도,영광군,장루.요루,심하지 않은 장애,25
202112,전라남도,영광군,뇌전증,심하지 않은 장애,11
202112,전라남도,장성군,지체,심한 장애,312
202112,전라남도,장성군,시각,심한 장애,67
202112,전라남도,장성군,청각,심한 장애,189
202112,전라남도,장성군,언어,심한 장애,22
202112,전라남도,장성군,지적,심한 장애,350
202112,전라남도,장성군,뇌병변,심한 장애,170
202112,전라남도,장성군,자폐성,심한 장애,24
202112,전라남도,장성군,정신,심한 장애,228
202112,전라남도,장성군,신장,심한 장애,73
202112,전라남도,장성군,심장,심한 장애,5
202112,전라남도,장성군,호흡기,심한 장애,18
202112,전라남도,장성군,간,심한 장애,2
202112,전라남도,장성군,지체,심하지 않은 장애,1543
202112,전라남도,장성군,시각,심하지 않은 장애,339
202112,전라남도,장성군,청각,심하지 않은 장애,486
202112,전라남도,장성군,언어,심하지 않은 장애,12
202112,전라남도,장성군,뇌병변,심하지 않은 장애,109
202112,전라남도,장성군,신장,심하지 않은 장애,17
202112,전라남도,장성군,간,심하지 않은 장애,18
